177	11635
177	46640
178	30461
178	41859
179	37907
179	46423
180	21669
180	23892
181	8341
181	11133
182	43854
182	47769
183	43311
183	48528
184	24849
184	41811
185	41674
185	45102
186	5078
186	47874
187	36300
187	37103
188	14859
188	23818
189	8606
189	38226
190	41752
190	43826
191	20140
191	45829
192	32714
192	46210
193	545
193	24121
194	8316
194	48269
195	24112
195	44348
196	41657
196	49541
197	22698
197	32939
198	756
198	40718
199	35951
199	45490
200	17761
200	27774
201	20351
201	39475
202	38373
202	47330
203	28405
203	44220
204	6746
204	32888
205	9564
205	25383
206	11666
206	38386
207	41746
207	49683
208	41781
208	43528
209	1841
209	48839
210	8421
210	28124
211	19983
211	36408
212	41603
212	49499
213	17667
213	41028
214	32917
214	49026
215	26910
215	36248
216	10656
216	48547
217	33297
217	34831
218	9241
218	14103
219	20777
219	41514
220	16132
220	20665
221	13135
221	46619
222	7638
222	46074
223	9584
223	42391
224	10941
224	28318
225	5908
225	28724
226	7723
226	29861
227	34114
227	46402
228	35217
228	45334
229	34341
229	47498
230	17564
230	41884
231	17193
231	25608
232	30791
232	41265
233	3960
233	5965
234	37692
234	43441
235	2195
235	3817
236	12455
236	14080
237	25492
237	45794
238	4044
238	42590
239	431
239	26252
240	10883
240	45104
241	8666
241	33495
242	38248
242	39371
243	29980
243	40727
244	35934
244	36782
245	12243
245	19909
246	1919
246	25285
247	31168
247	36879
248	6391
248	41954
249	31795
249	36540
250	8173
250	44249
251	29653
251	37653
252	6582
252	36141
253	27564
253	27954
254	44741
254	48664
255	22692
255	40538
256	43962
256	46329
257	11454
257	49958
258	7920
258	30369
259	23810
259	45771
260	5640
260	48910
261	20689
261	31534
262	18774
262	49753
263	6936
263	40881
264	1506
264	48646
265	868
265	39402
266	7910
266	42045
267	35866
267	36280
268	29581
268	39831
269	9433
269	24776
270	20155
270	34315
271	9545
271	40990
272	6591
272	8371
273	34546
273	42763
274	2362
274	48859
275	25901
275	39270
276	30172
276	34570
277	3188
277	22290
278	1350
278	40925
279	5479
279	45821
280	7395
280	42343
281	8934
281	25074
282	6924
282	34489
283	30310
283	30744
284	36235
284	44169
285	10156
285	32826
286	21110
286	35878
287	20753
287	49028
288	18264
288	24740
289	6269
289	33779
290	14537
290	42088
291	15132
291	42753
292	40081
292	48051
293	28738
293	43650
294	20604
294	23633
295	32532
295	47729
296	25093
296	46465
297	2664
297	31260
298	33521
298	36648
299	20907
299	32752
300	32843
300	38420
301	8957
301	23942
302	19529
302	36444
303	37519
303	44436
304	16915
304	49872
305	40342
305	48898
306	6625
306	12682
307	13624
307	14830
308	28931
308	30353
309	24626
309	32135
310	5248
310	10168
311	14168
311	48728
312	14367
312	47165
313	29659
313	31993
314	26468
314	28091
315	14968
315	45039
316	31237
316	39636
317	36566
317	46197
318	4355
318	16567
319	11056
319	28350
320	15050
320	46177
321	5882
321	47806
322	9901
322	13914
323	27650
323	48067
324	5073
324	30481
325	5446
325	43555
326	6763
326	20142
327	8589
327	45878
328	21952
328	49092
329	45415
329	47684
330	25735
330	41086
331	4363
331	49158
332	6169
332	43669
333	45277
333	45555
334	544
334	39297
335	15440
335	35597
336	39200
336	43064
337	35007
337	36952
338	4224
338	12131
339	17920
339	30443
340	17899
340	33538
341	44029
341	48040
342	21903
342	30264
343	4713
343	14198
344	39985
344	47183
345	1121
345	11879
346	946
346	38046
347	40736
347	42984
348	6325
348	40549
349	7523
349	30444
350	43500
350	46200
351	35589
351	36199
352	12332
352	42365
353	35492
353	46549
354	28818
354	44246
355	5434
355	40417
356	12391
356	43316
357	29194
357	30687
358	12644
358	17883
359	33254
359	34514
360	15047
360	29875
361	1810
361	37470
362	11191
362	46186
363	14520
363	48088
364	7385
364	47801
365	31199
365	43834
366	3953
366	49098
367	1517
367	41661
368	30214
368	47049
369	26536
369	26976
370	43223
370	49996
371	34494
371	48611
372	8184
372	43851
373	2678
373	40822
374	20327
374	42445
375	18962
375	34171
376	40571
376	49893
377	22546
377	38639
378	36597
378	43494
379	5508
379	44349
380	17666
380	21798
381	9568
381	40182
382	23187
382	48213
383	35109
383	43369
384	39796
384	42276
385	3884
385	31157
386	20505
386	22916
387	33625
387	33648
388	3024
388	24890
389	1929
389	27287
390	42308
390	43555
391	19408
391	30818
392	27069
392	34606
393	21101
393	42213
394	27103
394	27355
395	18691
395	43522
396	6475
396	17772
397	28602
397	38482
398	33985
398	40511
399	5047
399	20300
400	35330
400	47654
401	39802
401	46735
402	34640
402	48097
403	39028
403	39785
404	25415
404	43575
405	13412
405	31214
406	10826
406	43355
407	20522
407	46226
408	40672
408	44291
409	40856
409	45693
410	19372
410	30110
411	7041
411	21454
412	30205
412	45229
413	414
413	22178
414	413
414	8965
415	26179
415	45389
416	23022
416	28676
417	32658
417	48200
418	19648
418	39194
419	13780
419	45961
420	3731
420	46850
421	17713
421	48705
422	10547
422	46407
423	4191
423	26649
424	39019
424	46587
425	24969
425	45987
426	23484
426	33050
427	39933
427	47319
428	16169
428	43366
429	19713
429	43047
430	23046
430	46678
431	239
431	48610
432	25988
432	36521
433	28087
433	45420
434	19548
434	25579
435	20290
435	22903
436	33247
436	40891
437	28980
437	42241
438	9712
438	9807
439	1475
439	27969
440	29804
440	37687
441	6394
441	47136
442	41920
442	42674
443	26672
443	35947
444	19395
444	20857
445	8892
445	10773
446	30306
446	32890
447	2688
447	21360
448	15154
448	48527
449	16549
449	48725
450	14009
450	25337
451	3496
451	27451
452	17617
452	45644
453	40451
453	40664
454	5452
454	36625
455	14189
455	28505
456	4911
456	41726
457	12828
457	40236
458	29790
458	49635
459	18137
459	44607
460	30425
460	33302
461	18062
461	29609
462	35821
462	43869
463	37067
463	41673
464	20249
464	30422
465	26647
465	45167
466	35640
466	37548
467	11130
467	43816
468	30720
468	43274
469	21377
469	28116
470	33213
470	47691
471	10187
471	36193
472	13076
472	26467
473	28095
473	46783
474	31285
474	37219
475	71
475	44274
476	21247
476	27414
477	25202
477	39883
478	11489
478	40924
479	27086
479	43939
480	32568
480	45695
481	45827
481	46178
482	18146
482	30148
483	18248
483	49988
484	40206
484	46035
485	22817
485	26981
486	12055
486	47835
487	39163
487	41665
488	24560
488	32983
489	22416
489	43973
490	12987
490	45622
491	23857
491	43297
492	7573
492	43120
493	3484
493	21804
494	11479
494	39017
495	13759
495	47953
496	35058
496	46950
497	7805
497	43984
498	38827
498	46382
499	11302
499	13352
500	22064
500	48626
501	31893
501	45317
502	32163
502	42845
503	36998
503	45338
504	8347
504	15110
505	3987
505	15185
506	28628
506	47452
507	35888
507	45589
508	12142
508	13454
509	13287
509	35982
510	11516
510	40989
511	11053
511	37384
512	33826
512	48048
513	10150
513	40745
514	12928
514	24431
515	567
515	43095
516	3221
516	9734
517	15995
517	41748
518	24696
518	41900
519	34796
519	47963
520	24997
520	43915
521	26271
521	41850
522	8313
522	46057
523	37044
523	41803
524	4202
524	44906
525	5879
525	13897
526	4928
526	42941
527	32901
527	38254
528	39552
528	47914
529	17480
529	18767
530	5162
530	45084
531	36610
531	38965
532	40448
532	45818
533	37169
533	45299
534	37867
534	49976
535	44159
535	44807
536	4121
536	7402
537	32156
537	32470
538	32339
538	47038
539	43133
539	45367
540	11742
540	40282
541	3383
541	27211
542	28910
542	33868
543	86
543	11092
544	334
544	2418
545	193
545	25172
546	10807
546	42657
547	13056
547	43297
548	2042
548	17345
549	9975
549	32189
550	38267
550	48028
551	32203
551	40068
552	6902
552	47136
553	16850
553	36756
554	46213
554	47919
555	20977
555	32929
556	28186
556	42837
557	1638
557	9380
558	27707
558	39688
559	47268
559	47877
560	19108
560	38033
561	39307
561	40037
562	11194
562	43552
563	22084
563	44653
564	23992
564	33169
565	27156
565	40820
566	46122
566	46123
567	515
567	45946
568	42146
568	42707
569	27554
569	39292
570	16312
570	33415
571	14031
571	49638
572	3241
572	48650
573	3005
573	44890
574	3367
574	11504
575	32077
575	38271
576	26327
576	28928
577	12479
577	39927
578	2259
578	36552
579	11405
579	36524
580	23701
580	34003
581	7216
581	41971
582	33922
582	42634
583	30953
583	31219
584	5526
584	22663
585	43703
585	48695
586	4188
586	49360
587	36342
587	37336
588	43926
588	44026
589	13588
589	42668
590	37024
590	39572
591	27259
591	49952
592	29378
592	41180
593	8114
593	25155
594	30409
594	39329
595	25746
595	34333
596	42706
596	49228
597	41213
597	47453
598	31253
598	42895
599	9233
599	35104
600	44536
600	46507
601	10423
601	48672
602	23813
602	47666
603	12161
603	43427
604	28987
604	40448
605	31173
605	37912
606	23452
606	24484
607	13420
607	44466
608	31392
608	31651
609	42334
609	46400
610	35214
610	38197
611	20392
611	23544
612	9205
612	27883
613	31757
613	38967
614	10811
614	47446
615	15512
615	38633
616	37383
616	45012
617	2096
617	14984
618	17994
618	48049
619	31458
619	45193
620	43819
620	44456
621	5796
621	19674
622	26943
622	42939
623	21291
623	46242
624	13185
624	32366
625	10061
625	12851
626	1153
626	39842
627	15758
627	22523
628	5212
628	45100
629	7863
629	29436
630	36766
630	43841
631	41343
631	43559
632	16171
632	42609
633	35173
633	47183
634	34991
634	43105
635	4965
635	13787
636	24480
636	35446
637	21728
637	39989
638	32514
638	41995
639	17379
639	38776
640	21418
640	40232
641	37409
641	44948
642	17246
642	37634
643	41555
643	47005
644	3829
644	49946
645	16690
645	49243
646	14063
646	25966
647	34984
647	40566
648	39039
648	47166
649	6571
649	49637
650	30758
650	40737
651	22101
651	46424
652	27987
652	30559
653	22530
653	26975
654	43492
654	43986
655	36048
655	47849
656	3306
656	46268
657	23281
657	25175
658	25013
658	38538
659	4239
659	44683
660	35471
660	35567
661	19177
661	30237
662	30057
662	38892
663	35086
663	46116
664	23043
664	49448
665	27716
665	47593
666	6620
666	43135
667	39813
667	45952
668	32644
668	32983
669	17468
669	36807
670	2023
670	31249
671	6941
671	46116
672	10635
672	17756
673	4120
673	40003
674	25563
674	30342
675	33667
675	44340
676	13108
676	43564
677	11013
677	16008
678	35352
678	48110
679	5823
679	38154
680	23278
680	46960
681	25647
681	47509
682	37408
682	48286
683	12678
683	34397
684	20432
684	23951
685	37064
685	43994
686	21232
686	48979
687	2767
687	4793
688	34856
688	41216
689	13175
689	32697
690	24733
690	41365
691	35688
691	36909
692	31893
692	37335
693	24654
693	38224
694	7726
694	8391
695	21681
695	31623
696	17785
696	40538
697	2888
697	14252
698	15961
698	48577
699	11896
699	23234
700	12929
700	16114
701	2817
701	38642
702	28973
702	45599
703	34217
703	45786
704	13296
704	37264
705	7369
705	41649
706	5818
706	39364
707	21930
707	36478
708	9805
708	23774
709	21193
709	22215
710	24937
710	35606
711	40193
711	47493
712	44358
712	47809
713	42154
713	49297
714	1243
714	38379
715	35213
715	46652
716	23789
716	29592
717	20118
717	37293
718	11770
718	24387
719	4720
719	25441
720	24327
720	40981
721	6982
721	7124
722	33098
722	40276
723	46265
723	48983
724	33850
724	34439
725	4969
725	26609
726	8587
726	41506
727	44618
727	48805
728	45230
728	47208
729	30654
729	32902
730	16069
730	27474
731	18837
731	42610
732	22965
732	49359
733	43887
733	48016
734	17860
734	44130
735	15495
735	25726
736	35532
736	44134
737	43693
737	46238
738	3112
738	7566
739	8592
739	25786
740	41385
740	44396
741	48217
741	49407
742	21988
742	34209
743	2594
743	22766
744	16274
744	17140
745	30530
745	34361
746	47428
746	47613
747	23563
747	34157
748	10895
748	18776
749	24709
749	41193
750	4938
750	20031
751	25450
751	40782
752	25554
752	38031
753	5095
753	34384
754	27414
754	48360
755	44312
755	48807
756	198
756	9700
757	11458
757	27128
758	21379
758	21545
759	34120
759	36374
760	9516
760	15188
761	1224
761	40283
762	34572
762	49210
763	4491
763	26013
764	40467
764	43594
765	13167
765	31804
766	26724
766	46363
767	15591
767	40593
768	9700
768	49613
769	2432
769	29553
770	21059
770	26730
771	21837
771	22876
772	27351
772	49722
773	21513
773	35944
774	29627
774	30489
775	8431
775	42794
776	37934
776	41227
777	6934
777	36220
778	38671
778	40423
779	14135
779	25581
780	25943
780	40375
781	5091
781	10456
782	13508
782	17690
783	25813
783	46014
784	27931
784	47004
785	1108
785	34789
786	46293
786	47498
787	3251
787	27438
788	41148
788	45856
789	40687
789	46933
790	10172
790	26383
791	32176
791	41958
792	25442
792	45507
793	5203
793	28760
794	30526
794	49986
795	38301
795	49982
796	28898
796	34220
797	11175
797	44834
798	14391
798	27157
799	8927
799	20287
800	35724
800	49067
801	6793
801	34227
802	21042
802	32407
803	28105
803	42076
804	16604
804	40593
805	13850
805	44850
806	4983
806	33971
807	3728
807	16969
808	28200
808	37241
809	39793
809	41937
810	26719
810	42706
811	30533
811	46575
812	29803
812	38446
813	47529
813	48703
814	8304
814	49055
815	19906
815	39021
816	33275
816	41192
817	9011
817	12534
818	19653
818	21691
819	7964
819	24472
820	37029
820	43550
821	37294
821	45034
822	39218
822	39818
823	23
823	3685
824	46389
824	46762
825	11329
825	42362
826	17592
826	38679
827	43677
827	47449
828	16068
828	25027
829	15627
829	44423
830	40500
830	47214
831	28100
831	31833
832	42919
832	49471
833	30361
833	49105
834	34202
834	38597
835	29557
835	40189
836	21138
836	27518
837	32247
837	49675
838	3332
838	46764
839	47336
839	48406
840	16631
840	45485
841	30605
841	47149
842	22449
842	31678
843	46021
843	46713
844	29796
844	33654
845	34781
845	39669
846	16953
846	49338
847	41217
847	47607
848	28704
848	37465
849	38288
849	48909
850	7985
850	46445
851	35180
851	45265
852	16196
852	41779
853	6801
853	38043
854	39576
854	49195
855	29978
855	38877
856	4282
856	28582
857	28877
857	49981
858	5307
858	49445
859	7543
859	47808
860	17452
860	43569
861	14708
861	46858
862	15646
862	40437
863	14581
863	17997
864	28815
864	33920
865	29165
865	31714
866	20998
866	35238
867	42441
867	46055
868	265
868	47405
869	10094
869	38028
870	2752
870	13866
871	26446
871	35591
872	1829
872	6691
873	6553
873	20427
874	35930
874	47767
875	17009
875	49246
876	1065
876	13467
877	12567
877	30017
878	3185
878	23724
879	2244
879	30498
880	19582
880	35888
881	40553
881	45743
882	2636
882	30925
883	17078
883	39415
884	7607
884	46357
885	46323
885	47103
886	31582
886	36358
887	13776
887	44105
888	25677
888	42221
889	35935
889	44232
890	1259
890	23970
891	25756
891	49485
892	27113
892	36880
893	1439
893	11658
894	20226
894	36290
895	25551
895	39091
896	21658
896	25092
897	39480
897	46478
898	37988
898	45140
899	6877
899	37382
900	45566
900	45847
901	36226
901	46547
902	30826
902	45585
903	5201
903	21931
904	5995
904	33921
905	39442
905	44143
906	24198
906	34818
907	3918
907	7681
908	22091
908	38961
909	40217
909	46901
910	23496
910	30531
911	25377
911	40377
912	3824
912	13688
913	13345
913	46314
914	42832
914	43054
915	21709
915	28394
916	12530
916	34384
917	1647
917	14881
918	10452
918	15163
919	29498
919	30206
920	40111
920	49969
921	20346
921	34377
922	23612
922	27222
923	38813
923	49366
924	38134
924	45238
925	13371
925	21341
926	9668
926	20841
927	27396
927	35966
928	8759
928	29141
929	40971
929	44694
930	6923
930	48093
931	12734
931	24547
932	40875
932	46168
933	45596
933	49322
934	10645
934	34537
935	39741
935	47127
936	15866
936	27608
937	34552
937	40306
938	23343
938	32827
939	3900
939	44691
940	1015
940	6449
941	11196
941	20851
942	29009
942	31457
943	30767
943	49286
944	8070
944	10247
945	9056
945	25751
946	346
946	43023
947	12206
947	32120
948	13638
948	15722
949	29762
949	47675
950	24576
950	42581
951	18898
951	43977
952	1542
952	15289
953	41869
953	43538
954	6626
954	25748
955	13442
955	46462
956	17091
956	28414
957	18871
957	47432
958	40949
958	42672
959	3483
959	5265
960	11350
960	45855
961	35211
961	49619
962	18842
962	33342
963	31242
963	45505
964	11250
964	48760
965	34357
965	39655
966	4529
966	30053
967	18198
967	44096
968	12367
968	27681
969	11412
969	47532
970	40285
970	46532
971	32088
971	32401
972	26563
972	43090
973	28355
973	41215
974	15462
974	48829
975	9580
975	29065
976	8617
976	34295
977	41250
977	46662
978	31257
978	41050
979	33691
979	39585
980	7738
980	34329
981	21155
981	35895
982	4001
982	33251
983	15998
983	27605
984	35835
984	40869
985	33647
985	41403
986	13855
986	47764
987	46312
987	48946
988	11273
988	47545
989	5473
989	21002
990	5774
990	30334
991	2929
991	40413
992	10482
992	21977
993	10283
993	45230
994	34272
994	48616
995	14870
995	47989
996	4977
996	16720
997	28279
997	40980
998	42735
998	46554
999	14174
999	41530
1000	13457
1000	29513
1001	4854
1001	36881
1002	41714
1002	43162
1003	21892
1003	28558
1004	40808
1004	46495
1005	2631
1005	44491
1006	41601
1006	44112
1007	9571
1007	49214
1008	36179
1008	48142
1009	26173
1009	46161
1010	39078
1010	49756
1011	1315
1011	5743
1012	10871
1012	44437
1013	15813
1013	44204
1014	9099
1014	41691
1015	940
1015	40506
1016	43905
1016	46426
1017	36203
1017	42579
1018	39736
1018	46322
1019	13164
1019	47322
1020	16590
1020	29276
1021	23739
1021	36485
1022	31354
1022	38842
1023	1703
1023	15325
1024	19375
1024	27975
1025	13837
1025	44933
1026	33379
1026	48227
1027	24180
1027	41817
1028	6378
1028	21441
1029	6188
1029	20045
1030	8108
1030	41302
1031	17099
1031	25552
1032	43236
1032	48233
1033	27058
1033	44912
1034	12816
1034	42253
1035	38582
1035	39981
1036	25546
1036	35414
1037	44347
1037	47814
1038	44304
1038	46526
1039	30130
1039	33412
1040	2716
1040	21266
1041	20465
1041	33669
1042	41658
1042	46672
1043	21427
1043	22387
1044	18423
1044	43205
1045	21850
1045	39410
1046	14034
1046	44494
1047	39117
1047	43177
1048	2035
1048	14107
1049	15048
1049	39894
1050	42805
1050	48222
1051	31391
1051	49331
1052	7043
1052	49015
1053	3311
1053	16964
1054	4276
1054	40159
1055	29873
1055	48106
1056	26754
1056	39571
1057	44224
1057	46271
1058	16006
1058	48597
1059	42357
1059	43101
1060	6574
1060	28000
1061	28135
1061	41793
1062	33234
1062	46664
1063	31511
1063	36479
1064	35512
1064	41323
1065	876
1065	35658
1066	29218
1066	42166
1067	16110
1067	28909
1068	42768
1068	42967
1069	6164
1069	33858
1070	35168
1070	37469
1071	20625
1071	43994
1072	28434
1072	35862
1073	21015
1073	22725
1074	7540
1074	18326
1075	21323
1075	25410
1076	18270
1076	31673
1077	32418
1077	33018
1078	18929
1078	44018
1079	6872
1079	43204
1080	6826
1080	45112
1081	5720
1081	46895
1082	40514
1082	45898
1083	41760
1083	44046
1084	26099
1084	49220
1085	27910
1085	49674
1086	7883
1086	49871
1087	11463
1087	13203
1088	15041
1088	48802
1089	15247
1089	47498
1090	13909
1090	47455
1091	1472
1091	39521
1092	11357
1092	11501
1093	4019
1093	40781
1094	6278
1094	35226
1095	5326
1095	44202
1096	1689
1096	47464
1097	15163
1097	21442
1098	43741
1098	49153
1099	12962
1099	40696
1100	39138
1100	44068
1101	20094
1101	46457
1102	14233
1102	29124
1103	44972
1103	48762
1104	1551
1104	21811
1105	11731
1105	39063
1106	32081
1106	42407
1107	39616
1107	43257
1108	785
1108	5050
1109	28588
1109	32764
1110	39102
1110	48513
1111	34477
1111	47071
1112	40665
1112	48714
1113	13711
1113	20312
1114	32039
1114	47067
1115	2910
1115	27320
1116	38799
1116	40752
1117	18301
1117	47507
1118	27938
1118	33435
1119	16399
1119	40501
1120	5689
1120	36898
1121	345
1121	12889
1122	25747
1122	49180
1123	27958
1123	45780
1124	5504
1124	7201
1125	13627
1125	18650
1126	10892
1126	36966
1127	4005
1127	41008
1128	6940
1128	26329
1129	7810
1129	49246
1130	13
1130	45782
1131	6072
1131	30000
1132	22027
1132	27635
1133	20813
1133	22329
1134	12386
1134	35802
1135	12529
1135	48011
1136	19265
1136	28388
1137	14511
1137	45504
1138	17479
1138	44636
1139	36775
1139	44253
1140	14465
1140	19042
1141	17828
1141	30066
1142	46119
1142	47390
1143	2704
1143	16373
1144	46255
1144	48154
1145	37495
1145	45570
1146	13373
1146	45558
1147	30767
1147	35765
1148	10221
1148	22889
1149	3780
1149	42260
1150	46415
1150	47112
1151	5116
1151	37957
1152	13275
1152	20517
1153	626
1153	9362
1154	40835
1154	44425
1155	27503
1155	46229
1156	44144
1156	48954
1157	6890
1157	26220
1158	6905
1158	17839
1159	42664
1159	47016
1160	7455
1160	41178
1161	23463
1161	43951
1162	33122
1162	47670
1163	37051
1163	38850
1164	39667
1164	40777
1165	3927
1165	4099
1166	17530
1166	36420
1167	12287
1167	43073
1168	17439
1168	47133
1169	34191
1169	36678
1170	26616
1170	44324
1171	29718
1171	29740
1172	42751
1172	43236
1173	14019
1173	30978
1174	18363
1174	44080
1175	21913
1175	46769
1176	11981
1176	39891
1177	19451
1177	34992
1178	21539
1178	28629
1179	15782
1179	17154
1180	37793
1180	44040
1181	12474
1181	45001
1182	18103
1182	36343
1183	16786
1183	33899
1184	13597
1184	19157
1185	24864
1185	46937
1186	18542
1186	24569
1187	27273
1187	34589
1188	8200
1188	33390
1189	6306
1189	48355
1190	9570
1190	45682
1191	40565
1191	48087
1192	17504
1192	26482
1193	33912
1193	46244
1194	37140
1194	47815
1195	43317
1195	44755
1196	38155
1196	43128
1197	29259
1197	46028
1198	4479
1198	35254
1199	28017
1199	43065
1200	38010
1200	40190
1201	15159
1201	23513
1202	5903
1202	47636
1203	1478
1203	48344
1204	5909
1204	11864
1205	3479
1205	22231
1206	17107
1206	29123
1207	36566
1207	39103
1208	3946
1208	26377
1209	7851
1209	13807
1210	31145
1210	48410
1211	41187
1211	44303
1212	27122
1212	34344
1213	6645
1213	37451
1214	6117
1214	40066
1215	45613
1215	46787
1216	8985
1216	16298
1217	35742
1217	38439
1218	28481
1218	44066
1219	28291
1219	43216
1220	4848
1220	27014
1221	36981
1221	46610
1222	3138
1222	41886
1223	14470
1223	44994
1224	761
1224	25674
1225	4378
1225	45046
1226	25530
1226	32360
1227	16279
1227	35205
1228	11657
1228	15677
1229	3
1229	4110
1230	35376
1230	46002
1231	21814
1231	23196
1232	13363
1232	49846
1233	8671
1233	11266
1234	32832
1234	38275
1235	23448
1235	45559
1236	25158
1236	31043
1237	6981
1237	15068
1238	17011
1238	40831
1239	11197
1239	41856
1240	34068
1240	45836
1241	36677
1241	43173
1242	21273
1242	28001
1243	714
1243	15332
1244	14029
1244	35821
1245	28184
1245	49903
1246	24774
1246	42433
1247	33447
1247	41454
1248	40845
1248	43178
1249	27810
1249	31604
1250	2988
1250	20328
1251	28979
1251	46120
1252	26450
1252	44568
1253	29346
1253	48459
1254	36554
1254	48437
1255	38797
1255	47233
1256	21642
1256	23659
1257	7258
1257	42687
1258	5825
1258	47946
1259	890
1259	47083
1260	14425
1260	37419
1261	13132
1261	30888
1262	10942
1262	28546
1263	4933
1263	41815
1264	3530
1264	31408
1265	35915
1265	45021
1266	25895
1266	43437
1267	38783
1267	48268
1268	32721
1268	47668
1269	36308
1269	39718
1270	25575
1270	45399
1271	2788
1271	26740
1272	20503
1272	41772
1273	19483
1273	39120
1274	35136
1274	48515
1275	1434
1275	18742
1276	39824
1276	49728
1277	25637
1277	45673
1278	19379
1278	33201
1279	7998
1279	11769
1280	22409
1280	25528
1281	10090
1281	21304
1282	27574
1282	35533
1283	6402
1283	33320
1284	15156
1284	33105
1285	36233
1285	47806
1286	16924
1286	34250
1287	29057
1287	38681
1288	8633
1288	16599
1289	29935
1289	30447
1290	14787
1290	17039
1291	18475
1291	42446
1292	4361
1292	10855
1293	1961
1293	45908
1294	40196
1294	44152
1295	8819
1295	14260
1296	13523
1296	40812
1297	25481
1297	27265
1298	38455
1298	48375
1299	20870
1299	31281
1300	6262
1300	24224
1301	11094
1301	19594
1302	14907
1302	25397
1303	34019
1303	49941
1304	33715
1304	35179
1305	28587
1305	43882
1306	45067
1306	46645
1307	14305
1307	43704
1308	40588
1308	48447
1309	17705
1309	46945
1310	12981
1310	44403
1311	38781
1311	49875
1312	27206
1312	42238
1313	26010
1313	48360
1314	21306
1314	31382
1315	1011
1315	21078
1316	13963
1316	43111
1317	11252
1317	31447
1318	32041
1318	47056
1319	44599
1319	46768
1320	16311
1320	25825
1321	25398
1321	27328
1322	20547
1322	47782
1323	32283
1323	43547
1324	29491
1324	39338
1325	30773
1325	38163
1326	32353
1326	49815
1327	24694
1327	47910
1328	11040
1328	44139
1329	33104
1329	39888
1330	21043
1330	44792
1331	18388
1331	43542
1332	29720
1332	43536
1333	46359
1333	47973
1334	12396
1334	34663
1335	9391
1335	13129
1336	34529
1336	49977
